repo_name,number_contributor,number_stars,created_date,description,language,number_commit,sloc
sergevkim/SpeechSynthesis,2,1,2017-10-27T08:48:42Z,,Jupyter Notebook,8,111423
sergevkim/KeywordSpotting,1,4,2020-06-24T01:02:17Z,,Jupyter Notebook,100,3859
xtwxfxk/left5,27,2,2021-01-26T09:34:05Z,,C++,21,1114823
zion-king/Center-based-3D-Object-Detection-and-Tracking,2,1,2021-01-15T20:13:02Z,Amine-templated metal/metalloid oxdes,HTML,102,215494
PenroseZ/vitis-ai,1,0,2018-02-07T12:36:02Z,,Python,2240,122
qai222/ATMOxide,30,0,2021-09-28T20:17:05Z,,Python,82,8982
afpro/dummy_py,1,0,2020-10-28T22:37:56Z,,Python,9,2328
robbine75/yolov5,3,516,2021-03-25T06:52:43Z,[ICCV'21] Learning Spatio-Temporal Transformer for Visual Tracking,Python,38,7321
gebob19/NeuralNetworkRegularization,3,12,2022-10-05T08:22:42Z,In Defense of the Unitary Scalarization for Deep Multi-Task Learning,Python,165,543
researchmm/Stark,0,0,2021-06-26T13:02:43Z,,C++,53,68566
yobibyte/unitary-scalarization-dmtl,1,0,2019-11-11T04:00:20Z,,Jupyter Notebook,155,9848
a2a111/pytorch_all,1,0,2019-08-29T03:27:28Z,Lib-Pytorch-C++,C++,2,34375
zolduoarrati/repos,1,0,2021-12-18T15:23:56Z,,Python,204,16536
Hansry/pytorch,1,13,2019-01-24T04:14:13Z,object detection algorithms and training framework by pytorch,Python,5,180780
KyanChen/DetectionFramework,1,6,2022-10-04T11:02:02Z,,Python,54,3123
ximitiejiang/deep_learning_algorithm,30,0,2021-08-10T07:18:47Z,,Python,124,7462
volico/mlexp,26,0,2022-12-17T12:07:36Z,,Jupyter Notebook,1762,66257
HXWAndCL/mmcv,30,2,2020-04-28T17:41:04Z,Forked versions of MultiResUNet and Keras 2.3.1 for making a deep learning model compatible with Dragonfly 4.1,Python,139,13578
d12life/yolov7,4,2,2021-07-31T16:59:46Z,,Python,43,37822
BraunMichael/MultiResUNet-Keras-Dragonfly4.1,2,0,2021-03-27T16:40:12Z,Repo for Author Profiling term paper,Python,1128,487452
a-akram-98/E-P-L,1,0,2018-04-21T14:31:23Z,,Python,4,3333
ChrisBagdon/ap-FakeHate,1,0,2023-02-07T20:22:01Z,,Python,918,476
mayanks888/Data_Science_old,30,0,2020-10-16T14:08:50Z,,C++,367,280689
whylabs/whylogs-container-python,1,0,2019-11-22T02:03:29Z,ARM NN secure version,C++,3,171845
balister/pytorch,0,0,2023-02-23T21:27:03Z,Official implementation of bilinear value networks,Python,5351,37
nesl/arm-nn-secure-library,3,0,2021-09-02T03:03:39Z,Cassava-Leaf-Desease-Classification solution based on Catalyst,Python,3,5535
Improbable-AI/bvn,1,25,2022-07-18T12:05:12Z,Temp,Python,14805,308
spannenberger/cassava_catalyst,11,0,2022-10-09T07:01:06Z,,TypeScript,23,7243
ADLab-AutoDrive/INT,8,0,2021-02-20T15:59:44Z,,Python,4,68767
awsautomation/RTFD,1,4,2020-02-11T19:19:10Z,A deep neural network model using GRU-based RNN architecture called DCRNN for the big graph problem of traffic forecasting using PyTorch,Jupyter Notebook,5,29781
kuboko-jp/jukebox-jp,30,382,2019-02-11T11:25:57Z,:ledger: Experiment tracking tool and model registry,Python,79,8839
anandgokul18/DCRNN_PyTorch_Highway,1,2,2018-08-06T09:30:20Z,A standalone version of Dojo from Rhoana pipeline,Python,2,432496
neptune-ai/neptune-client,12,16,2020-01-31T15:19:49Z,Experimental wandb CLI and Python API - See Experimental section below.,Python,67,22499
urakubo/Dojo-standalone,1,8,2019-12-17T12:58:17Z,Google Cloud AI人工智慧與機器學習應用班,Python,18,273241
wandb/client-ng,1,0,2020-08-22T08:03:49Z,,Python,1434,2784
jumbokh/gcp_class,3,3,2023-02-18T21:10:14Z,,Jupyter Notebook,3,35401
picopicodragon/jukebox_plain,1,3,2022-04-06T10:01:14Z,three_method,,36,37081
lqrhy3/skin-disease-recognition,1,0,2022-08-15T09:27:35Z,,Python,67,1453
Amazing-lin/XJTU-EC,7,81,2021-08-28T04:22:19Z,"Extensive collection of Python projects from PyPI, for Nix!",Nix,25,5468
deepin-community/keras,1,0,2021-06-06T03:40:41Z,,Python,1698,55221
on-nix/python,30,0,2020-10-01T07:15:34Z,,TypeScript,736,102758
DGU-YJY/yolo_test,2,5,2021-01-01T20:59:23Z,Integrative Transcriptome-Histopathology Analysis for Breast Cancer Classification,Python,122,71306
xianglinyang/tensorboardVis,1,0,2023-01-15T17:03:20Z,,Jupyter Notebook,2,34360
hms-dbmi/breastCaPathologyTranscriptomics,1,4,2021-09-02T04:40:33Z,"The implementation code of ""SDN: Semantic Decoupling Network for Temporal Language Grounding""",Python,3,2321
yashatkare/ppe,1,24,2021-10-07T12:16:43Z,"The official repository for our paper ""The Neural Data Router: Adaptive Control Flow in Transformers Improves Systematic Generalization"".",Python,4,132
CFM-MSG/Code_SDN,30,1,2021-04-06T14:39:49Z,,Python,30,8506
RobertCsordas/ndr,30,0,2021-04-27T11:38:50Z,,Python,79,8235
StephenStorm/my_yolov5,1,30,2021-06-30T10:03:06Z,Drone detection using YOLOv5,Python,10,30897
pwzy/yolov5,2,1,2020-09-30T00:45:03Z,,Jupyter Notebook,40253,19817
tusharsarkar3/Detect_Drone,1,0,2022-12-25T06:49:56Z,,Python,644,411333
seasonyao/box_embedding_ontology_alignment,2,0,2020-01-29T15:31:27Z,Final project ideas for ENGG*3130,Jupyter Notebook,2118,27103
FSE2023/Serverless_Variance,1,0,2018-01-29T23:04:19Z,,Python,13,850
efaguy27/engg-3130-final,1,0,2021-08-06T07:12:02Z,,Python,124,2413924
minhnaru/tensorboard,30,0,2022-02-08T03:17:22Z,,C++,295,244277
adithyamadhusoodanan/Gamma1,2,1,2023-02-15T07:25:31Z,,Python,159,260192
HPCRL/SFT-CC2022-AE,1,1,2020-11-02T13:44:12Z,,Python,433,100
manasi-sharma/decision-diffuser-updated,1,0,2019-08-30T08:55:18Z,“Just for Fun”,Python,136,4000
konodyuk/minikts,1,0,2023-03-02T08:05:10Z,,Python,18,65580
kstardust/neptune,6,0,2020-06-08T16:44:42Z,,Jupyter Notebook,54,198379
mhh0318/ControlNetDuo,2,0,2020-07-31T19:08:10Z,Collection of RL algorithm implementations and baselines,Jupyter Notebook,34,55914
flaneur-ml/auto-features-extraction-for-RL,3,378,2021-04-30T16:10:45Z,"Code release for ""COTR: Correspondence Transformer for Matching Across Images""(ICCV 2021)",Python,25026,17502
geyang/rl-playground,30,0,2021-08-05T15:00:02Z,,C++,11,1130826
ubc-vision/COTR,2,3,2021-02-26T02:30:20Z,example for running RL code bases at scale,Python,39,1325
sharifkaiser/Vitis-AI_1.3.1_origin,1,0,2019-01-25T22:58:30Z,,Python,3,30564
geyang/practical-rl-at-scale,2,32,2021-10-11T18:41:20Z,"The official implementation of paper Siamese Transformer Pyramid Networks for Real-Time UAV Tracking, accepted by WACV22",Python,17,472
josiahconely/python-machine-learning,1,8,2021-09-24T00:13:34Z,🥉171st place in Google brain solution🥉,Python,3,105
RISC-NYUAD/SiamTPNTracker,2,1,2020-02-11T07:13:48Z,,Python,7,2672
ds-wook/ventilator-pressure-prediction,1,0,2019-01-01T01:58:18Z,,Python,563,387176
HongHanh2104/segmentation,11,0,2021-03-24T09:17:29Z,,Python,22,3599
humorbeing/python_github,1,13,2019-12-07T20:30:28Z,"E-MAML, and RL-MAML baseline implemented in Tensorflow v1",Python,190,56
Vikas-Sony/3D-object-detection,1,4,2020-06-01T10:32:48Z,Pruning,Python,20,137
geyang/e-maml,7,299,2018-08-14T12:36:26Z,Tensorboard extension for jupyterlab.,TypeScript,1,1157
andrijazz/pruning,1,0,2023-02-04T14:43:35Z,,C++,34,21383
chaoleili/jupyterlab_tensorboard,1,0,2023-02-07T16:15:07Z,playing around with toch and fastapi,Python,1,1931
pvdthien310/invoice-detect,1,3,2021-03-14T17:23:17Z,,Python,1,172
bossjones/fastapi_pytorch_postgresql_sandbox,1,0,2021-04-16T12:50:46Z,,Python,5108,3222
Ycallaer/kafka_proto_py,0,0,2019-03-18T08:12:32Z,tensorboard to run in klab,Python,20,69961
liuyuan000/yolo_reid_retinaface,1,0,2021-08-08T22:29:07Z,summer project:),Python,128,1299
gerard0315/klab_tensorboard,1,0,2022-10-22T13:11:19Z,,Python,698,4631
ManiSadati/FullFacialRecognition,1,0,2020-10-27T18:08:36Z,,Python,70,388
noorkhokhar99/yolov7-instance-segmentation,2,0,2022-06-25T10:59:42Z,,Python,11,71
Hhhhhhao/image-cartoonization,1,0,2020-09-20T10:15:01Z,,Jupyter Notebook,4,127
xihudayu/SpERT,1,0,2017-10-05T10:08:00Z,「十三工房」,C,137,364040
dertilo/language-modeling,2,1,2021-01-12T03:49:29Z,a many-world task suite,Python,48,10521
uvbs/JuusanKoubou,1,1,2020-11-05T03:29:34Z,,Python,2,732
geyang/many-world,1,1,2021-07-10T23:01:55Z,1st place solution for a Machines Can See 2021 Challenge about Gesture Recognition,Python,4,7202
eynaij/MedicalZooPytorch_RibFrac,1,0,2021-01-24T08:17:48Z,,Python,508,22
vadik6666/mcs2021_hand_gesture,1,19,2022-09-01T19:13:44Z,Final Project of the MLOps Zoomcamp hosted by DataTalksClub.,HTML,3,6144
melindafkiss/VAE_pytorch,1,0,2021-11-06T22:55:53Z,Intelligent rear-view mirror for cyclist on Smartphones,Python,9,31916
eeeds/employees-attrition-mlops,1,2,2022-08-19T15:02:20Z,Neural Human Radiance Field from a Single Video,Python,18,7174
shoulder1love/Intelligent_rear_view_mirro,1,0,2022-01-26T11:58:50Z,vgg16 으로 비트코인의 상승과 하락을 추론,Python,24,7
softwarearchitect817/ML-NeuMan,1,1,2022-06-14T21:34:30Z,A repo to contain whylogs operators to work with Apache Airflow,Python,3,66
olivyou2/bitcoin-updown-predict,6,2,2020-03-04T00:51:37Z,Xilinx Vitis-AI Mirroring & Practice,SystemVerilog,132,443776
whylabs/airflow-provider-whylogs,1,1,2015-01-15T21:21:45Z,A C and C++ navigator using clang,Python,3,164
redrabbit329/Vitis-AI,30,0,2020-05-08T03:52:05Z,,Python,1,3723
jdukes/neptune,1,0,2020-11-08T17:19:59Z,Neptune + Mrunner on GCP tutorial,Python,8,2
da-sssun/TensorboardX_-,30,0,2021-07-23T05:44:11Z,,Python,71,15685
mikipacman/gcp_tutorial,1,1,2019-10-22T12:06:24Z,,Jupyter Notebook,5342,34609
onehahaha756/yolov5_ship_detection,3,0,2023-01-24T08:30:03Z,,Python,1,53440
Pssales/CAP-351-Neurocomputacao,1,5,2020-04-10T07:10:18Z,integrated neural network library,Python,285,1492
VidishMehta001/Project_Theta,0,0,2021-05-11T02:28:36Z,,Python,1141,5
yuanjie-ai/inn,30,1,2022-01-31T23:22:36Z,Pytorch(Lightning) + IREE,Python,837,91868
wjmuse/cdk-neptune-demo,1,217,2017-11-13T19:06:18Z,"Unofficial PyTorch Implementation of SUM-GAN from ""Unsupervised Video Summarization with Adversarial LSTM Networks"" (CVPR 2017)",Python,60,222
314dev/PI,1,2,2020-04-15T18:07:11Z,,Python,6,33
j-min/Adversarial_Video_Summary,30,6226,2017-05-15T20:08:07Z,TensorFlow's Visualization Toolkit,TypeScript,10,121302
FreddieXu/Spert,1,0,2020-04-30T07:54:01Z,,C++,213,11712
tensorflow/tensorboard,19,393,2019-01-09T20:58:33Z,"A multi-user, distributed computing environment for running DL model training experiments on Intel® Xeon® Scalable processor-based systems",Python,35,48589
blackjack2016/pytroch,6,17,2019-06-06T15:46:16Z,"a starter-kit for jaynes, the cloud-agnostic launch library",Python,73,2262
IntelAI/nauta,0,0,2022-11-29T21:26:04Z,,Python,24102,1748
geyang/jaynes-starter-kit,1,2,2022-12-08T11:59:50Z,,Jupyter Notebook,20,135706
naddeoa/whylogs-bug-repgro,30,0,2022-05-30T13:10:33Z,"Previous version wasn't working so made a new one ,working as of 30th May 2022",Shell,127,363176
Jinglebear/image-drift-monitoring,0,0,2021-06-22T13:18:08Z,1,Python,121,381
rishabh135/espnet,0,0,2019-06-14T17:40:52Z,,Python,3,1067
ASguoyue/yolov5-master,1,0,2019-04-14T14:46:59Z,千里之行始于足下,Jupyter Notebook,1,10578
manishcode1991/ml,30,0,2020-07-24T10:09:19Z,,C++,998,197439
dogballlee/road_2_machine_learning,2,2,2019-05-03T23:41:52Z,"A simple, flexible, pytorch training loop.",Python,97,4944
sarubi/pytorch_custom,1,0,2019-05-14T11:48:20Z,test git,Python,15,10474
A-Jacobson/shiba,1,2,2020-11-14T07:29:34Z,ACL19 RE model Spert,Python,24,1705
universetao/test,1,0,2021-09-12T03:02:52Z,,Jupyter Notebook,258,155425
JavaStudenttwo/Spert,23,10,2022-09-11T22:19:21Z,本仓库用于百度飞桨领航团 技术组成员培训。,Jupyter Notebook,87,25673
nowage/ImgAugWithSR,1,0,2022-11-16T13:43:10Z,Show a practical implementation of monitoring using whylogs,HTML,12,673
adhakdjk/neu_paddle,1,3,2021-05-06T19:45:23Z,this is a packaged version of the distracting control suite from Stone et al.,Python,1,1757
Tob-iee/monitoring_with_whylogs,1,0,2021-02-21T20:10:01Z,,Python,5,107608
geyang/gym-distracting-control,1,0,2020-08-04T03:38:05Z,A Collection of Environment Wrappers for OpenAI Gym,Python,57,57637
geyang/dmc_gen,5,5,2018-01-18T01:39:50Z,To use deep learning to identify patients whose tumor DNA mutations “look similar to” other tumors for which treatments are effective.,HTML,3552,174178
geyang/env-wrappers,30,5815,2019-08-09T06:17:59Z,"AI Vector Database for LLMs/LangChain. Doubles as a Data Lake for Deep Learning. Store, query, version, & visualize any data. Stream data in real-time to PyTorch/TensorFlow. https://activeloop.ai",Python,587,65426
dunkelhaus/cancerTherapy,1,11,2021-08-27T12:44:09Z,Pyqt搭建YOLOV5目标检测界面,Python,170,13750
activeloopai/deeplake,1,0,2018-12-27T17:36:43Z,Dissertation code for my 3rd Year Paper on Exploring Text Summarisation,Perl,2,5732
chenanga/qt5_yolov5,1,0,2021-08-15T14:55:46Z,Distinguishing and Categorising the Small-Boat Fleet in the Gulf of California Using Image Recognition Algorithm,Jupyter Notebook,5741,5094
louisharris/dissertation-text-summarisation,2,1,2018-05-24T00:46:18Z,playground repo for rl algorithms,Jupyter Notebook,7,3284
realgjl/UCL-BENV0096,1,0,2021-06-08T03:35:01Z,,Python,18,538765
geyang/rl-playground-old,1,81,2022-01-10T08:07:24Z,[CVPR2021] PointAugmenting: Cross-Modal Augmentation for 3D Object  Detection,Python,1,962
jinwu0408/drone_tracker,1,0,2022-10-05T10:40:12Z,ASR pytorch project,Python,33,832
VISION-SJTU/PointAugmenting,1,1,2020-09-08T02:12:19Z,Job and Learning,C++,4,640780
maximkm/DLA_ASR_HW,1,1,2020-12-08T11:07:06Z,,HTML,13,18607
xiaoqi25478/Job,1,27,2020-03-18T12:47:12Z,chinese pretrain unilm,Python,255,250
vantwoutmaarten/thesis_stock_prediction,1,12,2021-02-07T01:19:46Z,Implementation of my approach in the Retrieval of Cultural Heritage Objects (RCHO) track of the 3D Shape Retrieval Challenge (SHREC) 2021,Python,1287,496
kyang888/unilm,1,0,2021-02-17T22:08:53Z,A repo for keeping my dotfiles and applications neat and organized.,Python,1031,264622
vltanh/shrec2021-rcho,1,2,2022-01-15T03:17:37Z,个人公共交流深度学习区，请多多指教，从接触python开始便接触其魅力，这里是从毕业设计，到目前公共项目交流区域,Python,14,88231
jeromverschoote/dotfiles,1,4,2020-06-09T17:07:15Z,Basic Neptune module,HCL,15,123
51lslcscyber/PRcvdeeplearning_execution_lslcyber,2,9,2020-12-03T09:46:33Z,Identify the type of disease present on a Cassava Leaf image,Python,622,2306
JamesWoolfenden/terraform-aws-neptune,1,1,2020-11-07T08:44:02Z,,Python,18,24
nhtlongcs/cassava-leaf-disease-classification,1,0,2020-12-16T01:00:11Z,,Python,185,61
jpizarrom/pan20ap,1,0,2021-06-24T06:26:44Z,,Jupyter Notebook,10,34749
Ritukuklani/Deep-Q-Learning-Snake-Game,1,8,2021-10-12T13:01:15Z,"An implementation of Jasper, QuartzNet, Citrinet and pipeline for training CTC-based ASR models",Python,111,5063
sangyeop-kim/MLOps,1,0,2017-09-08T02:40:28Z,,Python,9,1204697
erasedwalt/CTC-ASR,2,0,2021-08-04T13:34:18Z,,Python,1133,6608
EnjoyLifeFund/macHighSierra-py36-pkgs,1,0,2022-11-03T06:21:10Z,mmdet-2.25.2 & mmcv-1.6.2 with lazy config,Jupyter Notebook,113,23447
aditi-bidgely/Amundsen,4,20,2017-04-03T20:19:28Z,Simple area to test out concepts or try to reproduce isolated issues in Drake.,Jupyter Notebook,293,13583
huxycn/lazy_mmdet,1,0,2020-02-13T23:37:01Z,Generate moon image and predict its camera position and the distance with moon.,Python,75,59962
EricCousineau-TRI/repro,1,1,2021-01-18T15:21:23Z,Example project with scikit-learn and neptune.,Python,1275,4
hank-kuo-cs/Moon-Camera-Position-Regression,1,15,2021-04-21T16:02:15Z,Code for predicting clinical scores of parkinsonism (UPDRS-gait/SAS-gait) from skeleton trajectory data.,Python,1,377004
neptune-ai/tour-scikit-learn,1,3,2020-02-22T13:38:04Z,Applying attention mechanism on MNIST (Handwritten Digits) Dataset.,Python,367,6686
TaatiTeam/stgcn_parkinsonism_prediction,1,0,2020-05-12T14:51:16Z,,Python,2024,87
vltanh/attention-mnist,8,15,2022-03-17T15:31:07Z,,Python,317,2762
4ND4/DeepUAge2.0,1,0,2015-10-06T21:33:38Z,,JavaScript,574,27578
craftmine1000/jukebox-saveopt,1,1,2020-04-23T06:26:25Z,,Python,3,40713
WalterGoedecke/virtualenv,1,0,2019-01-10T01:33:07Z,v0.10.0 to compile,C++,1,4732
hirune924/kaggle-PANDA,1,1,2020-01-25T12:05:58Z,"In MultiCampus, What I Learned",Jupyter Notebook,124,88338
anomICML2023/3329,1,30,2022-02-02T16:31:30Z,[ICLR 2022] Path integral sampler,Python,24079,415
withinnoitatpmet/mxnetsource,5,0,2019-12-23T12:09:15Z,,SystemVerilog,47,443453
jglee087/AI-ImageCourse,7,0,2021-01-31T11:51:54Z,,Python,3,2786
qsh-zh/pis,30,0,2022-03-03T08:11:24Z,,Python,865,10526
zhangliming-gif/a,2,2,2020-05-07T15:28:08Z,A repository of bioinformatics tool definitions generated by aCLImatise,,258,524618
Ashlesha217/music,1,2,2020-09-26T09:44:17Z,"Realtime loss plot calculator for Keras, PyTorch, & others ",Python,515,441
Beerwalker/car_detector,30,0,2021-05-20T18:26:36Z,,Python,9,8426
aCLImatise/BaseCamp,1,0,2022-03-07T16:34:29Z,RNA-binding Proteins app,Python,77,48631
VisionBrain/realtimeplt,1,0,2021-05-19T09:25:41Z,,Jupyter Notebook,4682,960
BlackQAQ/cv-2-yolo,1,0,2018-04-04T22:38:42Z,malaria detection using retinanet object detection,Jupyter Notebook,8,20732
Hayfabm/RBP-app,14,40,2020-06-15T07:38:25Z,Neural Architecture Search for Neural Network Libraries,Python,1,175850
ji-dariwsh/ubiops-whylabs-integration,1,0,2020-12-27T19:49:19Z,,Jupyter Notebook,14,7078
i008/aiscope,1,1,2020-06-04T10:06:30Z,WIP repo for my thesis,Python,36,101597
sony/nnabla-nas,1,0,2021-06-08T01:48:19Z,AI code will be uploaded,Python,451,152308
borisgarbuzov/Deep-Learning-with-Keras,30,0,2019-11-14T00:54:10Z,,Python,163,13057
fteufel/master-thesis,30,3,2021-03-22T12:36:54Z,MMCV for Normalized Wasserstein Distance,Python,2,7513
Multicampus-Last-Seven/AI_model,1,124,2021-08-21T07:25:55Z,YOLOV5 小目标检测修改版,Jupyter Notebook,69,1040
Elizaaaaa/keras,30,2,2022-04-24T05:27:44Z,,Python,18,328762
jwwangchn/mmcv-nwd,1,0,2020-05-29T11:27:54Z,,C++,18,12727
Hongyu-Yue/yoloV5_modify_smalltarget,1,0,2021-05-03T14:24:52Z,Experiments with OpenAI Gym,Python,48,1324
Ajyy/espnet,3,24,2018-11-22T07:19:35Z,"Serverless Deep Learning with TensorFlow and AWS Lambda, published by Packt",Python,72,191572
Lucy-DXHeroes/Final-testRepo,7,371,2016-12-10T20:53:38Z,Standalone TensorBoard for visualizing in deep learning,Python,10,120
hkristof03/OpenAIGymExperiments,1,4,2020-11-02T08:12:59Z,This repository is the official implementation of SAM: Squeeze-and-Mimic Networks for Conditional Visual Driving Policy Learning.,Python,8,1412
PacktPublishing/Serverless-Deep-Learning-with-TensorFlow-and-AWS-Lambda,3,0,2019-01-28T08:40:39Z,,Python,67,141388
dmlc/tensorboard,1,123,2020-06-16T08:28:44Z,"PyTorch implementation of some text classification models (HAN, fastText, BiLSTM-Attention, TextCNN, Transformer) | 文本分类",Python,103,272
twsq/sam-driving,30,0,2021-09-01T03:25:19Z,,Python,524,5433
mynktwri/Kuzushiji_Character_Classification,1,194,2021-01-29T22:59:54Z,Multi Task RL Baselines,Python,3,537
Renovamen/Text-Classification,2,0,2022-12-08T10:16:26Z,in-focus segmentation for the light microscopy optic sectioning,Jupyter Notebook,5342,55276
Piyushak/yolov5,1,0,2023-01-17T02:03:57Z,"Code for our paper ""Advanced acoustic footstep-based person identification dataset and method using multimodal feature fusion""",Python,34,383
facebookresearch/mtrl,1,1,2021-11-13T08:14:55Z,,Jupyter Notebook,572,231908
casus/deepfocus,1,7,2021-09-04T08:12:41Z,ai 工具类,Jupyter Notebook,56,183988
