repo_name,number_contributor,number_stars,created_date,description,language,number_commit,sloc
hauklau/mxnet_hl,1,0,2021-05-15T06:21:07Z,,HTML,11,9174
frenchlam/central_model_repo,0,0,2022-10-20T07:40:41Z,,Python,2,68087
fennnnnn02/Object-detection-using-fast-api,1,0,2021-06-08T15:30:16Z,,Python,13,15
dheeraj198/crop,1,1,2021-09-18T07:54:52Z,,Python,735,6614
PaulGeorge24cyf/cyzmm,1,0,2020-10-15T11:01:22Z,Extract publication metadata from web pages. Developed as part of my specialization project (TDT4501 @ NTNU).,Python,34,35
AnaJessica15/ml-gradio-mlflow-streamlit,1,0,2021-10-29T09:51:14Z,,Python,6,16482
mianfei71/RNAPar,1,3,2020-06-13T13:43:22Z,A systematic approach to class distribution mismatch in semi-supervised learning using deep dataset dissimilarity measures,Python,4120,1087
olafapl/publication_extraction,30,0,2018-07-22T05:04:42Z,,Python,11123,51424
tuannguyen2103/test,30,2,2022-11-02T21:37:59Z,,Python,2707,13122
luisoala/non-iid-ssdl,13,0,2020-10-09T05:29:55Z,,Jupyter Notebook,30,263250
Shuhuasong/Sage-Maker,30,0,2023-01-30T23:19:24Z,we tried,Python,20,6905
chroma-core/chroma-yolov5,1,152,2021-10-11T05:34:25Z,PyTorch implementation of DreamerV2 model-based RL algorithm,Python,26,5353
AbirKhan96/Monk_Object_Detection-23-305129,1,1,2019-08-11T11:47:02Z,Adaptive Multi Column Stacked Sparsed Denoising Autoencoder,Python,2,14738
GeorgeFashho/Machine_Learning_Algorithims,2,0,2019-06-25T22:45:08Z,,Jupyter Notebook,8,221860
jurgisp/pydreamer,1,6,2019-03-26T18:26:08Z,MLproject for training a feed-forward neural network on MNIST in Keras,Python,393,11
Prayushi9/AMC-SSDA,1,0,2019-08-23T00:10:57Z,,Python,535,26661
sandeepkundala/AmazonInternship,1,0,2022-12-11T14:38:12Z,A novel coronavirus antigen kit recognition method based on yolov5,Python,3,9540
dbczumar/mlflow-keras-ffnn-mnist,0,0,2021-05-28T16:57:48Z,,Jupyter Notebook,1,84354
Abmwc16/Clase-Python,7,63,2020-09-01T09:12:17Z,A tool to deploy a mostly serverless MLflow tracking server on a GCP project with one command,HCL,84,230
charityYao/Identification,1,0,2022-11-07T18:40:47Z,,Python,205,18
koziolp/hunger,13,251,2020-06-01T21:57:58Z,MLPerf™  Tiny is an ML benchmark suite for extremely low-power systems such as microcontrollers,C++,4,30726
artefactory/one-click-mlflow,1,3,2021-03-11T17:11:48Z,,Python,1194,61529
renan-souza/flowcept,1,0,2020-10-05T17:41:40Z,"LSTM, fake news detector for coverall",Jupyter Notebook,955,43545
mlcommons/tiny,1,0,2020-12-16T18:48:02Z,"Create a web service that uses machine learning to make predictions based on the data set Power Production. The goal is to produce a model that accurately predicts wind turbine power output from wind speed values, as in the data set. You must then develop a web service that will respond with predicted power values based on speed values sent as HTTP requests.",Jupyter Notebook,10,3464
khaled-rahman/FusedMM4DGL,1,0,2021-11-15T17:06:28Z,,Python,1172,92
thetinygoat/coverall-detector,0,1,2020-07-24T03:08:58Z,,Python,1,5205
daithimarkham/Machine-Learning-Project,1,2,2017-04-08T01:26:25Z,mxnet v0.8.0 maintanence,C++,10,3032
eddymarts/ML-Model-Selector,1,0,2018-06-05T04:39:18Z,Kaggle Deep Learning Assignments,Python,2,10
Qianna00/mmcv,1,0,2020-10-26T01:30:39Z,testing some ideas with ml flow,Python,81,7
starimpact/mxnet_v0.8.0,1,0,2021-01-25T01:28:19Z,,Python,9,10
r5sb/Kaggle-Deep-Learning-Track,1,7,2018-06-07T11:09:42Z,MXNet-G is a deep learning framework designed based on MXNet (https://mxnet.incubator.apache.org/index.html). It allows you to train models with a novel distributed SGD (Stochastic Gradient Descent) algorithm named Grouping-SGD. A new parallelization scheme named GSP (Grouping Synchronous Parallel) is used in Grouping-SGD for distributed deep learning on heterogeneous clusters. ,C++,1,2119
jattenberg/ml_flower,1,11,2018-09-07T11:47:04Z,TensorFlow implementation of Sensors 2018 paper: Divide and Conquer-based 1D CNN Human Activity Recognition Using Test Data Sharpening,Python,15,139528
mtashi/Recommendation-System-Using-MXNET-on-AWS-Sagemaker,30,0,2016-07-04T07:36:58Z,,C++,2,8033
CGCL-codes/MXNet-G,1,0,2015-12-22T06:07:53Z,,HTML,584,665
heeryoncho/sensors2018cnnhar,30,3,2022-09-20T03:25:02Z,,Python,2,43676
starimpact/mxnet_self2,1,0,2020-02-29T01:41:43Z,,JavaScript,6,37576
taikongfeizhu/trydocs,1,0,2019-05-08T17:26:26Z,,Jupyter Notebook,19,208
zzwj66/ModelZoo-PyTorch,0,0,2022-09-21T08:38:29Z,yolov5的一些修改,Python,6,7687
sainath24/foursight,2,0,2020-12-20T03:10:50Z,,HTML,117,965
azeltov/mlflowdemo,1,3,2020-06-05T23:54:52Z,Deep Implicit Coordination Graphs for Multi-agent Reinforcement Learning,Python,65,525
xuan-xie/xuan-v5,1,0,2021-11-16T13:41:50Z,,Python,1,12
ajana13/hackumass-viii,1,1,2019-10-19T13:50:31Z,Uma solução automática de engenharia de características para algoritmos de aprendizado baseados em árvores.,Jupyter Notebook,48,167335
parachutel/DICG,1,0,2022-12-27T06:28:13Z,,Python,4,961
ayelenklas/TaxiFareModel,1,0,2022-11-03T11:17:31Z,,Jupyter Notebook,2,53874
FernandoFavoretti/master_AutoML,30,0,2022-11-19T11:37:20Z,,Python,4,15476
UltraLytic/yolov5,1,0,2022-12-04T13:03:14Z,Hardhat detection using yolov5,Python,316,48314
roshikdahal/Dog_Cat_ImageClassification,30,0,2022-03-20T13:16:45Z,,Python,2580,15344
ade-fh/anpr-api,1,0,2018-01-09T05:57:42Z,,Python,69,10
Airdexx/Yolo_hardhat,1,0,2023-02-18T07:29:56Z,,Python,8,20755
KyanChen/ClassificationFramework,30,0,2020-05-06T21:22:46Z,already installed after cloning so this is my lazy man fork,Python,6,10031
sethah/kaggle_web_traffic,1,5,2020-10-01T21:14:54Z,Codes for projects by the iVMCL group at NC State,Python,16,11718
iiitvideotagging/TestRepo,1,0,2021-07-27T15:29:24Z,add paddle backend to dgl,Python,13,132
bainro/garage,1,2,2020-10-10T21:23:53Z,A repo for my Lightning Talk at JupyterCon 2020,Python,87,219
tfwu/iVMCL-Release,1,0,2022-10-16T07:45:32Z,,Python,38,1008
chfhf/dgl-paddle,1,0,2021-11-16T13:44:43Z,packaged ML project for the NY taxi fare prediction dataset from Kaggle,Python,1168,12
inaborges/JupyterCon2020,1,0,2021-06-13T16:45:17Z,,Jupyter Notebook,2564,80762
Aldino168/yolo_benih,1,0,2021-05-11T10:36:16Z,,Python,9,98326
sarthak395/Megathon,1,2,2020-11-23T12:27:12Z,A web page using Convolutional Neural Networks for classify xray images. ,CSS,2,19030
mberneaud/TaxiFareModel,24,1,2019-03-11T10:15:29Z,,Python,139,3703
Neel12-coder/Smart_Mirror,1,0,2021-10-05T09:37:27Z,"python, keras, tensorflow, scattering imaging",Python,41,6
muzztafa/Flask_Melanoma,1,0,2022-01-20T10:35:51Z,,Jupyter Notebook,53,82
LeoFrancaBessa/-Django-Covid19-XRay-Prediction-WebApp,30,0,2016-08-15T11:18:59Z,,Python,4462,10635
tmpaul06/dgl,1,0,2022-10-05T11:17:20Z,,Python,3,79323
Alice660/YGAN,0,1,2021-05-07T22:21:36Z,MLflow model flavor for managing visualizations as models,HTML,19,22237
csniranjan/Image-classification-PyTorch-MLflow,1,0,2020-06-07T11:12:17Z,Classifying whether a patient has Covid 19 or not.,Python,122,2930
zuowang/mxnet,1,1,2021-08-04T18:31:45Z,"Build, train and deploy NLP model for sentiment analysis of product reviews based on BERT architecture",Jupyter Notebook,1,5739
AIot-tech4/AIot,1,3,2021-12-03T20:45:42Z,MLFLow integration in AzureML,Jupyter Notebook,150,369
MLflow-Vizmod/mlflow-vizmod,3,0,2021-03-16T15:16:06Z,group-project-group-1-ian-sungwoo-michelle created by GitHub Classroom,Python,160,1780
Saikrishna22/COVID_19-Detection,1,0,2022-12-28T15:06:51Z,,Python,8,3174
TerboucheHacene/review_classifier_BERT,1,0,2023-01-30T01:32:17Z,,Python,25,133986
AbeOmor/MLflow_AML,30,0,2023-01-23T23:03:10Z,,,11619,67864
QMSS-GR5069-Spring2021/group-project-group-1-ian-sungwoo-michelle,1,0,2022-10-24T01:50:13Z,,Jupyter Notebook,24,106
CristianBarsan/RNP_YOLOv5,3,148,2021-04-08T17:33:30Z,Location-Sensitive Visual Recognition with Cross-IOU Loss,Python,1174,28678
bensonbs/FOXY_FIT,1,0,2021-12-06T00:56:32Z,"A bunch of random things I code while learning programmimg. From general python code, to probabilistc programming, to unit testing and databases",Python,34,62300
erickserr125/traffic-detection-yolov5,1,0,2019-12-01T19:41:03Z,This repository contains the notebooks used during my talk in Python Sevilla Meetup about MLFlow and Databricks.,Jupyter Notebook,64,1450
nickwiecien/AzureML_MLflow_Train_Package,1,0,2023-01-09T22:59:43Z,,Python,2,568926
Duankaiwen/LSNet,1,0,2023-01-23T10:33:29Z,,Python,1221,929
cobap/learning_scripts,2,0,2022-01-11T16:31:43Z,Repository for ML Flow with Python,Python,4,865
simondale/databricks-ml-sdk,1,18,2021-12-30T04:29:03Z,Github Repository for the KerasBeats package.  Easily import and use the NBeats NN architecture in Keras,Python,70,211
FernanOrtega/pythonsevilla2019,1,0,2021-08-14T11:06:10Z,,Jupyter Notebook,410,394
jwilliams219/IronBlimps,1,0,2023-03-02T09:33:14Z,,Python,7,30958
huguang1/yolov5,30,2,2022-10-27T02:27:26Z,yolov5-mobileone,Python,8,13230
StatsGary/MLFlow_Python,1,0,2023-01-04T09:26:32Z,Detection model of CTCI project,Python,1410,7701
JonathanBechtel/KerasBeats,1,0,2022-07-18T02:05:00Z,深度学习的一些笔记,Python,1145,1611
mdsohaib/Customer_Revenue_Prediction_ML_App_Using_Django,1,0,2022-09-12T10:31:33Z,,Python,3,893
yjy249/garbage,3,677,2022-07-25T14:14:06Z,YOLOv3、YOLOv4、YOLOv5、YOLOv5-Lite、YOLOv6-v1、YOLOv6-v2、YOLOv7、YOLOX、YOLOX-Lite、PP-YOLOE、PP-PicoDet-Plus、YOLO-Fastest v2、FastestDet、YOLOv5-SPD、TensorRT、NCNN、Tengine、OpenVINO,Jupyter Notebook,13,335729
disen-hu/YOLOv5,1,0,2020-11-02T17:15:15Z,,Python,2371,2
nianjingfeng/CTCI,1,0,2019-05-13T01:51:40Z,sleep staging,Python,61,19
lj502766817/DP_Learn,1,2,2021-03-09T16:03:07Z,,Python,15,4664
single-smile/darknet,1,0,2021-05-25T13:12:01Z,Functionality to create a model,Python,286,8
jizhishutong/YOLOU,30,0,2017-08-10T04:25:49Z,,Python,3,8197
Charlestng/keras_mlflow_exercise_jedha,1,0,2021-08-31T23:01:57Z,,Python,5,50798
qdbp/sleep_staging,1,1,2022-12-16T00:13:34Z,teeny-tiny mlflow helper,Python,271,32
ArunRengaraman/Covid19-Deep-learning-app,1,0,2021-07-29T14:08:48Z,,Jupyter Notebook,25,147
juan-k-m/TaxiFareModel,1,0,2021-08-17T10:24:47Z,first full package for taxi fare estimation,Python,417,12
Murugan-natarajan/mxnet,30,1,2022-11-16T14:13:33Z,,Python,1,13279
dahani9091/style-transfer,1,0,2019-09-13T04:52:53Z,,Python,1093,2632
ricardodeazambuja/mlflow-er,30,0,2023-01-24T08:53:24Z,,Python,20,16103
jack89roberts/turing-mlflow-demo,30,0,2019-06-14T12:40:16Z,working sql server for mlflow,Python,1,27541
QSTC/TaxiFareModel,1,0,2017-04-28T05:28:42Z,,Python,3,66222
LinirZamir/YOLOv5-VisualInspection,1,0,2022-11-19T14:34:31Z,,Jupyter Notebook,4,293403
Zenghao-CQ/chinese-text-classfication,2,3,2021-05-07T12:44:44Z,Modeling of Earth’s Radiation Environment.,Python,10,60
hami987/FireExtinguisherDetection,1,1,2022-12-28T04:47:53Z,Weak object detection algorithm based on improved Yolov5,Python,5842,921
azarnyx/mlflow-sqlserver,30,0,2020-05-05T21:36:01Z,,Python,6,21661
shuxianghuafu/neuralNetworks,2,25,2021-06-27T10:56:24Z,,Python,26,18879
morge2002/snooker-vision,2,0,2021-05-29T19:04:42Z,,Python,271,2961
Tanveer81/deep_horizon,1,0,2023-01-09T07:31:00Z,Core engine code,Python,3,270275
Zager-Zhang/Yolov5-Improve-Weak-Object,1,0,2021-03-07T08:01:42Z,"Sample training and deployment using Docker-Compose, MLFlow, and FastAPI on WSL2.",Python,100,33
JulibethTinoco/mlflowD,1,0,2019-05-29T12:28:30Z,Doodle prediction website it is based on Google's quick draw project. In order to get the feel of AI predicting half drawn images we make use of timers,Jupyter Notebook,816,750
jaekyeom/IBOL,1,39,2022-03-12T23:57:11Z,An example MLFlow project,Jupyter Notebook,1174,2612
thomas-mecattaf/handwriting-recognition-test,1,0,2022-11-12T10:14:35Z,,Jupyter Notebook,6,495
AishaGhayas/heroku-deployment,2,1,2019-07-06T11:42:46Z,"classify pneumonia ,tb and normal person xray image",Jupyter Notebook,3,127283
Sanjeevini-Deloitte/sentinel-core-engine,4,2,2022-01-12T04:04:34Z,,Python,4,431
T-Sumida/mlflow_example,1,0,2018-02-01T01:39:03Z,A meta learning implementation for spiking neural networks (SNNs).,Jupyter Notebook,14,544
rishabhk1/doodle-prediction-website,2,0,2021-10-24T18:04:06Z,AA228 final project,Python,9,21764
noahgift/mlflow-project-best-practices,1,0,2021-03-01T16:40:19Z,,Jupyter Notebook,1,24239
vikasyetinthala/mlflowapp,0,0,2021-10-19T05:44:37Z,mlops test using mlflow and fast api.,Python,4,9
SubrataSarkar32/tb-and-pneumonia-detection,1,0,2022-03-01T18:35:27Z,TaxiFareModel,Python,13,10
rulo96z/Crypto_Signal_Provider,30,0,2022-10-05T17:22:38Z,,Python,1,12766
santient/meta-net,1,1,2020-05-14T07:39:46Z,Materials to accompany Databricks data science overview session,Python,3,193
Eyshika/MARL-Overgeneralization,1,0,2020-09-27T15:20:22Z,"By ThreeJS, programming brain 3D Web Viewer 🤳",JavaScript,7,434725
jrm874/1st_quantized_fermions,1,0,2022-04-14T18:35:21Z,,Python,7,694
neptune-ai/neptune-client,30,379,2019-02-11T11:25:57Z,:ledger: Experiment tracking tool and model registry,Python,1432,8820
3bodymo/visual-pollution-detection,1,0,2023-01-28T08:57:28Z,A machine learning solution to detect different types of visual pollution.,Jupyter Notebook,502,97941
jrreap/StickWarsInSpace,5,0,2017-09-06T13:06:08Z,A strategy game project built in PyGame,Python,52,55568
urakubo/Dojo-standalone,1,2,2018-08-06T09:30:20Z,A standalone version of Dojo from Rhoana pipeline,Python,359,432496
tbenst/glia,4,2,2015-10-16T02:54:54Z,A package to support neuroscientists in analyzing MEAs.,Jupyter Notebook,330,64470
stared/livelossplot,15,1238,2018-03-10T17:51:43Z,"Live training loss plot in Jupyter Notebook for Keras, PyTorch and others",Python,4,1838
tycoer/yolov4,1,0,2020-11-06T08:10:54Z,,Jupyter Notebook,2,11674
Eryk96/NetSurfP-3.0,2,14,2021-01-13T09:43:16Z,NetSurfP 3.0: Protein secondary structure and relative solvent accessibility prediction,Jupyter Notebook,190,39322
Mikubill/sd-webui-controlnet,30,7390,2023-02-12T16:26:27Z,WebUI extension for ControlNet,Python,129,13443
sergevkim/SpeechSynthesis,1,0,2020-11-09T14:57:25Z,,Python,29,47
yuan-kai-design/yolov5-5v2111,1,0,2022-09-22T16:56:57Z,,Jupyter Notebook,126,626
neurudan/WaveVoice,1,0,2019-10-08T11:27:46Z,,Python,136,14421
qzhong0605/tensorboardplugins,3,0,2019-09-21T07:04:14Z,,TypeScript,2,251090
efaguy27/engg-3130-final,2,0,2020-01-29T15:31:27Z,Final project ideas for ENGG*3130,Jupyter Notebook,188,27103
dhruvdcoder/wandb-utils,2,5,2020-12-23T05:28:49Z,Utility functions for weights and biases (wandb).,Python,81,178
mayanks888/Data_Science_old,1,0,2018-04-21T14:31:23Z,,Python,152,3333
ARAN1218/Pigeon-Detection-AI,1,1,2022-08-27T15:40:23Z,2022年度青山祭にて出展したPigeon Detection AIアプリのソースコードです。,Python,16,28868
HongHanh2104/segmentation,2,1,2020-02-11T07:13:48Z,,Python,4,2672
JialeCao001/PSTR,1,31,2022-04-07T10:26:13Z,PSTR: End-to-End One-Step Person Search With Transformers (CVPR2022),Python,39,13160
awslabs/realtime-fraud-detection-with-gnn-on-dgl,10,160,2021-03-11T05:05:35Z,An end-to-end blueprint architecture for real-time fraud detection(leveraging graph database Amazon Neptune) using Amazon SageMaker and Deep Graph Library (DGL) to construct a heterogeneous graph from tabular data and train a Graph Neural Network(GNN) model to detect fraudulent transactions in the IEEE-CIS dataset.,TypeScript,90,11997
boostcampaitech3/level1-image-classification-level1-cv-16,3,0,2022-02-14T06:19:53Z,level1-image-classification-level1-cv-16 created by GitHub Classroom,Python,1,91
naddeoa/whylogs-writer-bug-repro,0,0,2023-02-08T21:14:08Z,,Python,292,14
Debian/pytorch,2,1,2021-01-27T11:15:06Z,PyTorch Debian Packaging (Mirrored from Salsa),C++,4,17690
lqrhy3/skin-disease-recognition,3,3,2023-02-18T21:10:14Z,,Jupyter Notebook,278,35401
flaneur-ml/auto-features-extraction-for-RL,6,0,2020-06-08T16:44:42Z,,Jupyter Notebook,3,198379
26medias/Stock-Picker,1,1,2020-10-10T02:38:20Z,,Jupyter Notebook,45,7737
rangasaishreyas/facegenderswap,1,8,2019-08-05T19:36:14Z,Gender Change of faces implemented with CycleGAN (in Keras) for Deep Learning Course,Python,39,3809
umd-fire-coml/2020-3D-Object-Detection,5,1,2020-09-14T22:25:46Z,"The purpose of this research is to do 3D object detection from a photo using machine learning. The goal is a working model that can detect multiple 3D objects and provide their dimensions and orientation given a photo. There are many ways to implement this, but this project uses center-based 3D object detection and tracking, where the model predicts the physical, three-dimensional center of detected objects, which is regressed to predict the dimensions and orientation of the object. ",Jupyter Notebook,113,75398
zhangjiechina001/MyArticle,1,2,2019-12-02T14:51:01Z,,Python,31,396421
hrrauf/Structure-Aware-Det-3D,1,0,2020-07-09T07:43:27Z,,Python,121,630
xtwxfxk/left5,2,1,2017-10-27T08:48:42Z,,Jupyter Notebook,53,111423
yuxing333/pykeen,1,0,2022-04-15T02:57:40Z,,Python,37,1875
adriantomala11/loly_voice,1,0,2021-09-02T03:36:05Z,,Jupyter Notebook,2,18278
wzzlYwzzl/tensorflow-annotation,1,1,2019-09-18T15:46:13Z,tensorflow 2.0 代码注释，用于学习源代码,C++,35,54439
gopitummala/mlclass,8,0,2018-07-26T23:56:16Z,,Python,30,16666
IntelAI/nauta,19,393,2019-01-09T20:58:33Z,"A multi-user, distributed computing environment for running DL model training experiments on Intel® Xeon® Scalable processor-based systems",Python,5,48589
deepsense-ai/unblackboxing_webinar,1,27,2017-05-29T11:52:21Z,,Jupyter Notebook,2,5621
rileytwo/pyprac,1,0,2019-03-02T15:25:48Z,,Python,78,180
DevMaster37/ControlNet_colab_stableDiffusion,1,1,2023-03-06T13:03:04Z,Stable Diffusion and ControlNet house Exterior auto design project,Python,10,99244
adhakdjk/neu_paddle,23,10,2022-09-11T22:19:21Z,本仓库用于百度飞桨领航团 技术组成员培训。,Jupyter Notebook,6,25673
Ryguy-1/GeographyGuesser,1,1,2022-02-17T07:16:08Z,"A Tool for Playing Geoguessr At a High Level Implementing Multiple Custom Trained CNNs for Landscape Identification and Flag Identification. Uses Google Vision API for Text Recognition and Implements GeoPy for Live, Accurate Geolocation.",Python,736,122002
kcrosley-leisurelabs/jukebox-reduce-log,8,0,2020-05-23T19:26:35Z,,Python,941,2781
lintian06/tensorflow-lite-plugin,2,1,2019-06-19T06:47:25Z,Experimental TensorFlow Lite Plugin for TensorBoard,Python,772,701
ripl/invariance-through-latent-alignment,1,2,2022-08-24T21:41:15Z,Codebase for Invariance Through Latent Alignment,Python,67,146
chenghuige/wenzheng,1,580,2018-09-04T07:50:22Z,"ai challenger 2018细粒度情感分类第一名解决方案, A training framework itegrating tensorflow and pytorch",Jupyter Notebook,8,31012
anugyas/Graph-with-CARE,2,2,2021-11-02T18:13:33Z,,Jupyter Notebook,531,15235
raulsenaferreira/PRDC_2021_Evaluation_module,1,2,2020-10-05T08:45:49Z,"Evaluation/visualization module for generating graphs and results presented in the paper ""Benchmarking Safety Monitors for Image Classifiers with Machine Learning""",Python,17,277
dbpina/keras-prov,2,3,2020-11-18T23:20:32Z,,JavaScript,2,40592
chaoleili/jupyterlab_tensorboard,7,299,2018-08-14T12:36:26Z,Tensorboard extension for jupyterlab.,TypeScript,41441,1157
olivyou2/bitcoin-updown-predict,1,0,2022-01-26T11:58:50Z,vgg16 으로 비트코인의 상승과 하락을 추론,Python,18,7
takuma-yoneda/gym-fetch,2,0,2022-01-06T18:56:12Z,,Python,73,856015
AdaptiveSubgoalSearch/adaptive_subs,2,13,2022-05-18T10:56:54Z,Adaptive Subgoal Search,Python,69,6453
arav-agarwal2/l2r-benchmarks,6,0,2022-07-09T15:04:23Z,,Python,428,16770
LianQi-Kevin/yolov5_on_jetsonnano,1,0,2021-11-28T08:26:32Z,,Jupyter Notebook,3552,37676
huangbin5/backdoor_ostrack,1,0,2022-11-14T14:03:41Z,,Python,44,1104
pvdthien310/invoice-detect,1,0,2023-02-04T14:43:35Z,,C++,201,21383
VidishMehta001/Project_Theta,3,0,2023-01-24T08:30:03Z,,Python,18,53440
DuJoram/mt_mvae,1,0,2022-10-25T16:57:34Z,Code for my master thesis: Coherence in Multi-Modal Generative Models: Exploring the Effects of Redundant Information,Python,916,1953
geyang/env-wrappers,1,0,2020-08-04T03:38:05Z,A Collection of Environment Wrappers for OpenAI Gym,Python,332,57637
whylabs/whylogs-core,15,0,2021-11-01T15:46:27Z,,HTML,185,19353
qsh-zh/pis,1,30,2022-02-02T16:31:30Z,[ICLR 2022] Path integral sampler,Python,53,415
Taisiia-Petrova/obrabotka_raspoznovanie,1,0,2019-05-30T00:39:45Z,Код для ВКР,C++,4,8
lin-hoshizora/dbnet,1,1,2021-12-10T06:37:51Z,,Jupyter Notebook,14,19295
ximitiejiang/cvpk,1,2,2018-11-15T07:21:42Z,implement dl&cv code lib in pytorch,Python,2,15586
